x,y
245.17628222227097,44.208999999999996
240.17596344266087,44.208999999999996
235.18807332903145,44.209
230.18234763940413,44.209
225.17933695484004,44.209
220.18616009578437,44.209
215.19314179583046,44.209
210.1914408405769,44.209
205.18679608116196,44.209
200.17667099151762,44.209
195.18926650715193,44.209
190.18140536185143,44.209
185.17976863460933,44.209
180.1750204273582,44.209
175.18712162583358,44.209
170.18289107749703,44.209
165.17739790422374,44.208999999999996
160.18489229775497,44.208999999999996
155.18391519446445,44.209
150.18698742667794,44.209
145.18890908589566,44.209
140.18446415762148,44.208999999999996
135.1861492518879,44.209
130.1895679282601,44.208999999999996
125.19135624200123,44.209
120.18964994560717,44.209
115.18458518654107,44.209
110.17884409753547,44.209
105.19392490108709,44.209
100.19247574501344,44.209
95.1771213984253,44.209
90.18738634217218,44.209
85.18815999177343,44.209
80.18229572588922,44.209
75.1793761565996,44.209
70.17558825043227,44.209
65.17917931940195,44.209
60.182033161806544,44.209
55.18229483157396,44.209
51.80882347042672,47.45711561111361
48.807947409026525,51.458136170883314
45.813871561131236,55.45009011360944
42.80731391473673,59.45868584073335
39.80628945617611,63.45990425608847
36.81099656760294,67.45348085988911
33.80492828792967,71.46142412210848
30.80725194159313,75.4581785524236
27.80778154583595,79.45732496043803
24.810710663994996,83.45327213452349
21.809515083337462,87.45471870426216
18.81052534480261,91.45322425960912
15.808353633053684,95.45597228948336
12.803779598420222,99.46192329843959
9.80764897343135,103.45661684294498
6.801536191522172,107.46461943929118
3.8036165130267907,111.46169830052264
0.8089108326286077,115.45449198895693
2.6781231620589097,119.01387062151171
6.349358294843423,122.41470726510533
10.011929040119231,125.80751768170228
13.683098686253652,129.208293661952
17.35711269667445,132.61170450974444
21.024226820469824,136.00872367015543
24.690921768825238,139.40535452877023
28.35828414497084,142.80260365693294
32.02576315971441,146.19996083287893
35.69402171690019,149.59804013541364
39.3603180955969,152.99430178033026
43.027662641957086,156.39153439192964
46.70369501254565,159.7968149410542
50.36062604599323,163.1844010290666
54.03732621875764,166.59030019455005
57.69633630969156,169.97981221065692
61.36731776742284,173.38041386319566
65.0412054245538,176.7837076640318
68.70930163500232,180.18163657719805
72.37696972111097,183.57916889878393
76.03624301163558,186.9689247289698
79.70669317335168,190.36903421718466
83.38038473586306,193.77214636641202
87.0492050979895,197.17074609511383
90.71829272518502,200.5695934039372
94.37874054415201,203.96043725469963
98.04748118385001,207.3589631327909
101.71358502074432,210.75504641723933
105.39059899882139,214.16123627524655
109.05187385301645,217.5528462473843
112.71880084770427,220.94969206135931
116.39542467717897,224.3555205064863
120.0578657753336,227.7482108248971
123.72214752485161,231.142606224671
