x,y
210.99278168869017,201.99993387889864
210.00060644926876,201.99084536542557
209.00768370658903,201.98175000468083
208.00521519340109,201.97256720286677
207.00054366956743,201.96336422105716
206.00116491832304,201.95420972204883
205.00288513046968,201.94506528975373
204.0065292851329,201.93593848113716
203.00452961304507,201.92675997399655
202.00779340982436,201.91762968122958
201.0001823425293,201.90839977264403
200.00086816488755,201.89924586514218
199.0027526603341,201.89010293771327
197.99687399107498,201.88088889822248
197.0007714992976,201.87176441037258
196.00422960969468,201.86263589755524
194.99600174218418,201.85340033896267
193.99294728372712,201.84421216977876
192.99777328790364,201.83509618712802
191.998481051147,201.82594248060883
190.9973438424523,201.81677187379657
189.99663493081462,201.80760519026663
188.99862758522912,201.79846325359438
188.0055950746909,201.78936688735524
187.00558844322248,201.78020663684492
186.00135252738315,201.77100764528717
185.00970956087113,201.761924007535
183.99224156477953,201.75260380761117
182.99394778015468,201.74345924710298
181.99157676458358,201.7342773383856
181.0027701303362,201.72521968197518
179.99511380073895,201.71598935877836
179.00094562334417,201.70688258961528
178.00483622890712,201.6977580385357
177.00764141689987,201.68862354482525
175.99539157778025,201.6793511442095
174.99377360143512,201.67017613347434
174.00279331908376,201.6610985660348
172.99934382320197,201.65190677823313
171.99446124982836,201.6427018631697
171.00500284188988,201.6336474974453
170.00791454190016,201.6245391406119
168.9970682643382,201.6153051052713
167.99333900833133,201.6061360836029
166.99874313937593,201.597050495015
166.0069860684974,201.58799083872
165.00507622671125,201.57883843731878
164.0111488904357,201.5697589557469
162.9921431686105,201.56045038424946
162.00581789692214,201.55144034719606
160.99903775645782,201.54224345583523
160.0029369854437,201.5331441200346
158.99645836376402,201.52394998303427
158.01101316330582,201.51494798539207
157.00935333504526,201.5057978678532
155.99406174004824,201.4965232247375
154.99635696392787,201.48740923642228
154.00499610110057,201.47835319947004
153.00806737653167,201.4692463003509
151.99333507111947,201.45997676632044
151.00659941814934,201.45096298045246
150.00660672232613,201.44182809209354
149.01013924074175,201.4327254064083
148.00516656949466,201.42354502619756
147.00853521750122,201.41444084356354
145.99463071455807,201.40517887147143
