x,y
147.34,74.99028766632081
147.34,74.00587255053223
147.34,73.00710673473775
147.34,71.99980010720901
147.34000000000003,70.99233390331268
147.34,70.007748000836
147.34,69.00007130703307
147.34,68.0019471750129
147.34,67.00303911508642
147.34,66.00022297821124
147.33999999999997,65.00220730262808
147.34,64.00056180781802
147.34,63.00072415099479
147.34,61.99056514865718
147.34,60.990797691345215
147.34,60.00551306188107
147.34,59.00224186420441
147.34,58.00096070170751
147.34,57.00403752182727
147.34,55.994869431749684
147.34,54.993899622559546
147.34,54.00306351326406
147.34,53.00487581729889
147.34,52.00064572133124
147.33999999999997,50.99168241202831
147.34000000000003,49.99878820178914
147.33999999999997,49.0038354917895
147.34,48.00805938188569
147.34,46.99319044966367
147.34,45.999517475962634
147.34,45.00875061957049
147.34,44.00282908735215
147.34,43.00252195180277
147.34,41.99011135876179
147.34,41.0051317294687
147.34,39.99241219309158
147.34,38.99147600710392
147.34,38.00378930266015
147.34,36.995083967288956
147.34,36.00383961859159
147.34,34.99734552204609
147.34,33.99639002370532
147.34,33.00410822377889
147.34,31.99222679386847
147.34,30.998124868674203
147.34000000000003,29.996609993340677
147.33999999999997,28.996057711172615
147.33999999999997,28.00588827610016
147.34,26.999741126870504
147.34,25.99823403544724
147.34,24.995259011210873
147.34,24.005379205569625
147.34,22.99802978515625
147.34,21.99312821209431
148.02255713060495,21.68
149.0302205002308,21.68
150.02484183156864,21.68
151.01374753102658,21.68
152.02002776423703,21.68
153.01948969379066,21.680000000000003
154.0219163005613,21.68
155.0217130458541,21.68
156.02828695414587,21.68
157.02808369943872,21.68
158.0190320436121,21.68
159.01901501193643,21.68
160.0158410617523,21.68
161.0251581684314,21.68
162.01977949976921,21.68
163.02744286939503,21.68
164.01614075660706,21.68137972831726
165.0237472629547,21.70590823173523
166.01156502723694,21.76109736442566
167.01790360450747,21.851018857955932
168.00283867835998,21.9741028881073
168.98468994140626,22.133679199218747
169.98008316993713,22.335702085494997
170.95153202056883,22.574824333190918
171.8990364933014,22.85104594230652
172.85572940826415,23.176459465026852
173.7867048740387,23.541719541549682
174.691962890625,23.946826171875
175.58670444488527,24.399941215515135
176.45481826782228,24.894313201904296
177.29630435943605,25.42994213104248
178.11116271972656,26.006828002929687
178.89939334869388,26.624970817565917
179.6609962463379,27.28437057495117
180.383525018692,27.97259745597839
181.07681541442872,28.69438446044922
181.73128454208373,29.43956535339355
182.35690679550171,30.221736984252924
182.9418495750427,31.02803398132324
183.49513999938964,31.87298553466797
183.9980224609375,32.72794921875
184.46783773422243,33.622406539916994
184.88865987777712,34.52603691101074
185.26880254745484,35.45379264831543
185.60275756835938,36.3890576171875
185.89742376327516,37.34762321472168
186.14865942001344,38.312062911987304
186.36197271347046,39.29899284362793
